Order_ID,Date,Customer_ID,Gender,Age,City,Category,Quantity,Unit_Price,Sub_Category,Total_Amount
ORD2160,12-12-2023,CUST519,Female,28,Bengaluru,Accessories,4,44611,Headphones,178444
ORD2161,20-04-2023,CUST223,Female,25,Delhi,Accessories,2,24574,Headphones,49148
ORD2162,01-07-2023,CUST521,Male,61,Chennai,Laptop,3,18324,Ultrabook,54972
ORD2163,09-11-2023,CUST330,Male,57,Chennai,Camera,4,1265,Mirrorless,5060
ORD2164,01-01-2023,CUST789,Male,60,Pune,Tablet,3,45939,Android Tablet,137817
ORD2165,15-11-2023,CUST162,Male,39,Chennai,Tablet,3,49426,iPad,148278
ORD2166,24-02-2023,CUST584,Male,37,Delhi,Tablet,3,37360,Android Tablet,112080
ORD2167,29-05-2023,CUST727,Female,25,Delhi,Mobile,4,13475,Smartphone,53900
ORD2168,05-11-2023,CUST802,Female,46,Kolkata,Tablet,1,75377,iPad,75377
ORD2169,17-05-2023,CUST673,Male,57,Hyderabad,Tablet,3,78370,iPad,235110
ORD2170,21-07-2023,CUST867,Male,43,Hyderabad,Laptop,3,27048,Ultrabook,81144
ORD2171,09-11-2023,CUST582,Female,47,Kolkata,Accessories,2,39236,Headphones,78472
ORD2172,27-04-2023,CUST618,Male,34,Mumbai,Tablet,1,62062,Android Tablet,62062
ORD2173,03-06-2023,CUST254,Male,37,Hyderabad,Camera,4,40909,DSLR,163636
ORD2174,18-10-2023,CUST191,Male,33,Delhi,Tablet,2,10334,iPad,20668
ORD2175,04-03-2023,CUST625,Male,63,Delhi,Mobile,3,1340,Feature Phone,4020
ORD2176,01-09-2023,CUST554,Male,60,Hyderabad,Mobile,2,79909,Feature Phone,159818
ORD2177,25-01-2023,CUST840,Female,24,Delhi,Mobile,2,32068,Smartphone,64136
ORD2178,31-03-2023,CUST697,Male,33,Kolkata,Tablet,3,11346,Android Tablet,34038
ORD2179,16-03-2023,CUST744,Male,62,Pune,Laptop,1,6399,Ultrabook,6399
ORD2180,21-10-2023,CUST609,Male,64,Pune,Camera,1,66601,Mirrorless,66601
ORD2181,29-07-2023,CUST282,Female,44,Chennai,Tablet,2,39273,iPad,78546
ORD2182,13-12-2023,CUST485,Female,40,Ahmedabad,Laptop,3,75223,Ultrabook,225669
ORD2183,17-01-2023,CUST673,Female,41,Ahmedabad,Laptop,4,73262,Gaming Laptop,293048
ORD2184,08-05-2023,CUST830,Female,26,Pune,Tablet,2,4811,Android Tablet,9622
ORD2185,30-12-2023,CUST504,Male,52,Bengaluru,Tablet,4,57388,Android Tablet,229552
ORD2186,08-09-2023,CUST345,Female,37,Kolkata,Laptop,2,42116,Ultrabook,84232
ORD2187,28-06-2023,CUST841,Male,54,Delhi,Laptop,2,52634,Gaming Laptop,105268
ORD2188,01-07-2023,CUST690,Male,59,Hyderabad,Laptop,3,6583,Ultrabook,19749
ORD2189,01-06-2023,CUST760,Female,34,Pune,Tablet,3,13098,iPad,39294
ORD2190,25-01-2023,CUST749,Female,64,Kolkata,Laptop,4,3080,Ultrabook,12320
ORD2191,29-06-2023,CUST570,Female,48,Pune,Mobile,4,57895,Smartphone,231580
ORD2192,17-07-2023,CUST925,Female,25,Mumbai,Tablet,1,42821,Android Tablet,42821
ORD2193,10-12-2023,CUST987,Female,32,Delhi,Mobile,3,9886,Feature Phone,29658
ORD2194,10-06-2023,CUST522,Male,48,Mumbai,Accessories,2,53671,Headphones,107342
ORD2195,26-06-2023,CUST164,Female,47,Delhi,Tablet,2,20022,iPad,40044
ORD2196,12-10-2023,CUST112,Female,63,Kolkata,Accessories,1,66032,Charger,66032
ORD2197,04-03-2023,CUST312,Female,37,Chennai,Laptop,3,15135,Ultrabook,45405
ORD2198,30-05-2023,CUST341,Male,56,Pune,Laptop,2,1171,Gaming Laptop,2342
ORD2199,03-06-2023,CUST592,Female,29,Pune,Camera,1,34045,DSLR,34045
ORD2200,05-06-2023,CUST312,Male,34,Bengaluru,Laptop,1,54579,Ultrabook,54579
ORD2201,18-02-2023,CUST792,Female,59,Hyderabad,Accessories,2,27355,Cover,54710
ORD2202,03-12-2023,CUST437,Female,47,Mumbai,Laptop,2,36290,Gaming Laptop,72580
ORD2203,25-03-2023,CUST272,Male,46,Pune,Tablet,4,51512,Android Tablet,206048
ORD2204,27-12-2023,CUST771,Female,36,Kolkata,Laptop,3,14760,Gaming Laptop,44280
ORD2205,26-06-2023,CUST263,Male,63,Chennai,Camera,4,65639,Mirrorless,262556
ORD2206,28-05-2023,CUST564,Male,28,Hyderabad,Laptop,1,1574,Gaming Laptop,1574
ORD2207,28-04-2023,CUST596,Male,51,Kolkata,Accessories,2,43176,Charger,86352
ORD2208,08-12-2023,CUST799,Female,24,Mumbai,Accessories,4,9975,Charger,39900
ORD2209,04-03-2023,CUST494,Female,61,Bengaluru,Laptop,1,78914,Gaming Laptop,78914
ORD2210,08-07-2023,CUST802,Female,51,Pune,Accessories,3,15620,Charger,46860
ORD2211,26-12-2023,CUST407,Male,37,Kolkata,Accessories,2,23647,Charger,47294
ORD2212,18-02-2023,CUST867,Female,55,Hyderabad,Camera,4,2486,DSLR,9944
ORD2213,23-11-2023,CUST282,Male,41,Delhi,Tablet,3,32930,iPad,98790
ORD2214,14-09-2023,CUST728,Female,27,Chennai,Camera,4,55979,Mirrorless,223916
ORD2215,12-08-2023,CUST893,Male,49,Hyderabad,Mobile,1,2676,Smartphone,2676
ORD2216,21-05-2023,CUST609,Male,32,Kolkata,Camera,3,62418,DSLR,187254
ORD2217,03-08-2023,CUST807,Male,54,Chennai,Laptop,4,27615,Gaming Laptop,110460
ORD2218,30-07-2023,CUST645,Female,37,Pune,Tablet,3,77942,Android Tablet,233826
ORD2219,14-11-2023,CUST663,Male,20,Delhi,Laptop,1,40502,Gaming Laptop,40502
ORD2220,01-02-2023,CUST723,Male,54,Bengaluru,Mobile,3,57624,Feature Phone,172872
ORD2221,07-06-2023,CUST863,Male,57,Hyderabad,Tablet,4,7110,iPad,28440
ORD2222,12-10-2023,CUST693,Male,25,Bengaluru,Accessories,1,50252,Cover,50252
ORD2223,01-11-2023,CUST843,Male,57,Delhi,Camera,2,79447,DSLR,158894
ORD2224,13-10-2023,CUST326,Male,61,Chennai,Laptop,4,75216,Ultrabook,300864
ORD2225,24-05-2023,CUST844,Female,40,Pune,Mobile,4,48493,Smartphone,193972
ORD2226,19-01-2023,CUST832,Female,57,Kolkata,Accessories,1,10573,Headphones,10573
ORD2227,18-01-2023,CUST535,Male,28,Delhi,Camera,1,37751,Mirrorless,37751
ORD2228,14-09-2023,CUST521,Female,63,Mumbai,Accessories,2,71937,Headphones,143874
ORD2229,19-03-2023,CUST653,Female,25,Chennai,Camera,4,39397,Mirrorless,157588
ORD2230,24-06-2023,CUST120,Male,46,Bengaluru,Tablet,1,51406,Android Tablet,51406
ORD2231,13-07-2023,CUST653,Male,47,Hyderabad,Accessories,2,52116,Charger,104232
ORD2232,23-04-2023,CUST496,Male,27,Delhi,Accessories,2,4982,Headphones,9964
ORD2233,24-04-2023,CUST724,Female,56,Bengaluru,Accessories,1,73436,Cover,73436
ORD2234,10-08-2023,CUST204,Male,45,Chennai,Tablet,4,40074,Android Tablet,160296
ORD2235,15-06-2023,CUST291,Female,53,Bengaluru,Mobile,3,43784,Feature Phone,131352
ORD2236,15-11-2023,CUST116,Male,30,Delhi,Camera,3,73432,Mirrorless,220296
ORD2237,12-05-2023,CUST219,Female,49,Chennai,Accessories,2,7838,Headphones,15676
ORD2238,21-09-2023,CUST492,Male,53,Mumbai,Tablet,3,43218,iPad,129654
ORD2239,24-02-2023,CUST524,Male,54,Delhi,Mobile,3,13000,Feature Phone,39000
ORD2240,25-12-2023,CUST228,Female,43,Kolkata,Camera,1,12045,DSLR,12045
ORD2241,11-05-2023,CUST229,Female,39,Ahmedabad,Tablet,2,61980,Android Tablet,123960
ORD2242,15-10-2023,CUST671,Female,21,Pune,Camera,4,5741,Mirrorless,22964
ORD2243,23-09-2023,CUST659,Female,48,Delhi,Accessories,2,23321,Charger,46642
ORD2244,11-06-2023,CUST128,Female,35,Chennai,Mobile,1,5195,Feature Phone,5195
ORD2245,28-03-2023,CUST196,Female,55,Hyderabad,Tablet,3,77566,Android Tablet,232698
ORD2246,24-02-2023,CUST109,Male,41,Pune,Mobile,4,14818,Feature Phone,59272
ORD2247,15-10-2023,CUST341,Female,40,Delhi,Accessories,2,51434,Headphones,102868
ORD2248,27-06-2023,CUST925,Male,39,Mumbai,Mobile,3,22831,Smartphone,68493
ORD2249,15-12-2023,CUST331,Male,19,Hyderabad,Mobile,2,53172,Feature Phone,106344
ORD2250,08-01-2023,CUST888,Female,48,Mumbai,Laptop,4,77360,Ultrabook,309440
ORD2251,17-11-2023,CUST383,Male,28,Kolkata,Mobile,2,69254,Smartphone,138508
ORD2252,09-11-2023,CUST814,Female,45,Hyderabad,Camera,2,3337,DSLR,6674
ORD2253,04-09-2023,CUST858,Female,63,Bengaluru,Tablet,2,40577,iPad,81154
ORD2254,19-11-2023,CUST901,Male,49,Ahmedabad,Laptop,3,4739,Ultrabook,14217
ORD2255,12-09-2023,CUST875,Male,22,Hyderabad,Tablet,4,30169,iPad,120676
ORD2256,24-11-2023,CUST825,Female,55,Pune,Tablet,4,49124,Android Tablet,196496
ORD2257,23-02-2023,CUST299,Female,27,Hyderabad,Accessories,3,75647,Headphones,226941
ORD2258,06-09-2023,CUST178,Male,57,Chennai,Accessories,3,4650,Charger,13950
ORD2259,27-08-2023,CUST954,Male,63,Ahmedabad,Laptop,3,11609,Gaming Laptop,34827
ORD2260,17-08-2023,CUST955,Male,41,Chennai,Accessories,1,26516,Headphones,26516
ORD2261,08-03-2023,CUST272,Male,52,Bengaluru,Accessories,2,12436,Charger,24872
ORD2262,20-02-2023,CUST566,Female,61,Hyderabad,Accessories,2,11536,Cover,23072
ORD2263,07-04-2023,CUST680,Female,40,Mumbai,Tablet,4,39736,iPad,158944
ORD2264,02-04-2023,CUST515,Female,34,Mumbai,Laptop,2,14521,Ultrabook,29042
ORD2265,21-09-2023,CUST548,Female,18,Delhi,Tablet,1,37443,Android Tablet,37443
ORD2266,18-10-2023,CUST186,Male,48,Kolkata,Camera,3,50516,DSLR,151548
ORD2267,06-04-2023,CUST200,Male,48,Pune,Tablet,4,23744,iPad,94976
ORD2268,29-03-2023,CUST107,Female,59,Ahmedabad,Camera,4,63527,DSLR,254108
ORD2269,19-03-2023,CUST944,Female,59,Kolkata,Mobile,2,39485,Feature Phone,78970
ORD2270,15-10-2023,CUST299,Female,51,Hyderabad,Mobile,4,2002,Smartphone,8008
ORD2271,30-04-2023,CUST604,Female,26,Kolkata,Camera,3,54336,DSLR,163008
ORD2272,29-10-2023,CUST186,Female,39,Delhi,Camera,4,4270,DSLR,17080
ORD2273,14-06-2023,CUST142,Female,30,Kolkata,Tablet,3,43365,iPad,130095
ORD2274,01-07-2023,CUST484,Female,42,Ahmedabad,Camera,1,54311,DSLR,54311
ORD2275,11-08-2023,CUST720,Female,35,Bengaluru,Laptop,1,4501,Ultrabook,4501
ORD2276,07-11-2023,CUST534,Female,29,Delhi,Mobile,3,61348,Feature Phone,184044
ORD2277,07-01-2023,CUST507,Male,57,Bengaluru,Mobile,2,53135,Feature Phone,106270
ORD2278,26-11-2023,CUST582,Female,34,Hyderabad,Camera,4,21446,DSLR,85784
ORD2279,20-09-2023,CUST763,Male,32,Delhi,Accessories,2,66634,Charger,133268
ORD2280,10-06-2023,CUST116,Male,59,Hyderabad,Accessories,4,44244,Headphones,176976
ORD2281,31-05-2023,CUST744,Female,32,Hyderabad,Camera,1,39659,Mirrorless,39659
ORD2282,26-03-2023,CUST247,Female,32,Kolkata,Laptop,1,24171,Ultrabook,24171
ORD2283,27-05-2023,CUST376,Male,56,Bengaluru,Accessories,1,16950,Cover,16950
ORD2284,22-04-2023,CUST331,Male,30,Hyderabad,Camera,4,15408,Mirrorless,61632
ORD2285,05-02-2023,CUST925,Female,34,Bengaluru,Laptop,1,57775,Gaming Laptop,57775
ORD2286,12-10-2023,CUST465,Male,49,Bengaluru,Laptop,1,44858,Ultrabook,44858
ORD2287,07-07-2023,CUST327,Female,26,Delhi,Tablet,1,49547,iPad,49547
ORD2288,23-03-2023,CUST750,Female,57,Chennai,Laptop,1,36018,Gaming Laptop,36018
ORD2289,02-01-2023,CUST535,Female,37,Kolkata,Accessories,2,58313,Charger,116626
ORD2290,30-10-2023,CUST498,Male,43,Hyderabad,Accessories,1,7306,Cover,7306
ORD2291,16-07-2023,CUST310,Male,44,Bengaluru,Camera,1,41391,DSLR,41391
ORD2292,11-01-2023,CUST490,Female,38,Pune,Camera,2,39720,DSLR,79440
ORD2293,22-08-2023,CUST598,Male,35,Chennai,Laptop,2,17658,Gaming Laptop,35316
ORD2294,14-07-2023,CUST639,Male,30,Hyderabad,Mobile,4,28088,Smartphone,112352
ORD2295,29-04-2023,CUST662,Male,33,Pune,Tablet,3,63076,iPad,189228
ORD2296,20-01-2023,CUST590,Male,26,Kolkata,Mobile,1,24688,Smartphone,24688
ORD2297,18-09-2023,CUST541,Male,29,Kolkata,Laptop,1,59330,Gaming Laptop,59330
ORD2298,20-10-2023,CUST360,Male,61,Bengaluru,Laptop,1,4519,Gaming Laptop,4519
ORD2299,13-09-2023,CUST872,Male,55,Bengaluru,Mobile,4,12919,Feature Phone,51676
ORD2300,10-08-2023,CUST449,Female,36,Ahmedabad,Tablet,1,34197,iPad,34197
ORD2301,14-08-2023,CUST451,Male,24,Ahmedabad,Mobile,3,8473,Smartphone,25419
ORD2302,22-02-2023,CUST619,Male,52,Hyderabad,Camera,2,11636,Mirrorless,23272
ORD2303,21-12-2023,CUST419,Male,35,Delhi,Accessories,4,63002,Charger,252008
ORD2304,08-12-2023,CUST237,Male,33,Chennai,Camera,2,31785,DSLR,63570
ORD2305,30-12-2023,CUST649,Male,56,Hyderabad,Accessories,1,23539,Headphones,23539
ORD2306,07-10-2023,CUST722,Male,21,Chennai,Laptop,1,67220,Ultrabook,67220
ORD2307,22-03-2023,CUST467,Male,42,Bengaluru,Tablet,1,59655,iPad,59655
ORD2308,21-07-2023,CUST319,Male,49,Kolkata,Mobile,3,17411,Feature Phone,52233
ORD2309,07-06-2023,CUST436,Female,57,Bengaluru,Tablet,3,1416,iPad,4248
ORD2310,30-04-2023,CUST322,Male,30,Kolkata,Mobile,4,59552,Smartphone,238208
ORD2311,28-02-2023,CUST747,Male,62,Ahmedabad,Camera,2,69610,Mirrorless,139220
ORD2312,03-08-2023,CUST867,Male,34,Hyderabad,Camera,1,18290,DSLR,18290
ORD2313,08-05-2023,CUST459,Male,54,Ahmedabad,Mobile,1,5706,Feature Phone,5706
ORD2314,12-08-2023,CUST428,Female,23,Kolkata,Tablet,1,50450,Android Tablet,50450
ORD2315,28-07-2023,CUST562,Female,36,Bengaluru,Mobile,1,56861,Feature Phone,56861
ORD2316,25-04-2023,CUST660,Female,30,Ahmedabad,Laptop,3,61951,Gaming Laptop,185853
ORD2317,28-07-2023,CUST903,Female,43,Mumbai,Camera,2,38196,DSLR,76392
ORD2318,14-01-2023,CUST481,Female,31,Chennai,Laptop,2,68726,Gaming Laptop,137452
ORD2319,09-01-2023,CUST935,Female,48,Pune,Camera,4,47228,Mirrorless,188912
ORD2320,09-02-2023,CUST689,Female,21,Kolkata,Camera,3,55901,DSLR,167703
ORD2321,25-08-2023,CUST716,Female,56,Kolkata,Accessories,1,66726,Charger,66726
ORD2322,08-10-2023,CUST268,Female,25,Mumbai,Laptop,2,25603,Gaming Laptop,51206
ORD2323,25-12-2023,CUST316,Female,42,Hyderabad,Laptop,2,34763,Gaming Laptop,69526
ORD2324,20-07-2023,CUST477,Female,30,Hyderabad,Accessories,3,77121,Charger,231363
ORD2325,03-09-2023,CUST218,Female,49,Hyderabad,Tablet,4,50544,Android Tablet,202176
ORD2326,05-10-2023,CUST289,Female,55,Pune,Laptop,4,58230,Ultrabook,232920
ORD2327,23-08-2023,CUST866,Female,55,Delhi,Mobile,1,26325,Feature Phone,26325
ORD2328,04-01-2023,CUST469,Female,45,Mumbai,Accessories,4,76756,Charger,307024
ORD2329,03-06-2023,CUST877,Female,47,Pune,Laptop,2,37771,Ultrabook,75542
ORD2330,29-01-2023,CUST248,Male,20,Ahmedabad,Tablet,4,77756,Android Tablet,311024
ORD2331,19-04-2023,CUST775,Female,45,Mumbai,Laptop,1,47232,Gaming Laptop,47232
ORD2332,08-04-2023,CUST751,Male,20,Kolkata,Camera,2,66933,Mirrorless,133866
ORD2333,03-08-2023,CUST958,Female,62,Chennai,Mobile,4,24072,Smartphone,96288
ORD2334,20-10-2023,CUST587,Female,51,Mumbai,Accessories,4,39046,Cover,156184
ORD2335,16-03-2023,CUST869,Male,33,Delhi,Camera,3,15650,Mirrorless,46950
ORD2336,22-11-2023,CUST473,Female,39,Bengaluru,Tablet,1,54665,Android Tablet,54665
ORD2337,26-05-2023,CUST880,Male,49,Ahmedabad,Camera,4,64190,Mirrorless,256760
ORD2338,08-05-2023,CUST792,Male,55,Pune,Camera,3,54164,DSLR,162492
ORD2339,07-12-2023,CUST259,Male,25,Ahmedabad,Tablet,2,75699,Android Tablet,151398
ORD2340,11-02-2023,CUST450,Female,25,Ahmedabad,Camera,3,37448,Mirrorless,112344
ORD2341,22-12-2023,CUST387,Female,23,Mumbai,Accessories,3,37530,Cover,112590
ORD2342,10-02-2023,CUST387,Female,31,Mumbai,Laptop,4,27507,Gaming Laptop,110028
ORD2343,03-02-2023,CUST991,Male,49,Delhi,Camera,4,77272,Mirrorless,309088
ORD2344,17-01-2023,CUST325,Male,52,Chennai,Accessories,4,22524,Headphones,90096
ORD2345,14-06-2023,CUST622,Female,27,Mumbai,Laptop,3,39884,Ultrabook,119652
ORD2346,02-06-2023,CUST621,Female,20,Mumbai,Laptop,2,18657,Gaming Laptop,37314
ORD2347,17-03-2023,CUST882,Female,29,Chennai,Camera,1,2256,Mirrorless,2256
ORD2348,28-03-2023,CUST372,Female,48,Delhi,Accessories,3,68612,Charger,205836
ORD2349,27-04-2023,CUST501,Female,46,Pune,Camera,4,58551,Mirrorless,234204
ORD2350,28-12-2023,CUST282,Male,22,Ahmedabad,Tablet,1,65095,iPad,65095
ORD2351,08-12-2023,CUST764,Male,42,Pune,Laptop,2,78710,Ultrabook,157420
ORD2352,27-01-2023,CUST587,Male,58,Mumbai,Camera,1,43594,DSLR,43594
ORD2353,09-11-2023,CUST926,Female,48,Chennai,Laptop,4,5035,Gaming Laptop,20140
ORD2354,14-10-2023,CUST945,Male,38,Mumbai,Accessories,3,56535,Cover,169605
ORD2355,14-05-2023,CUST223,Male,37,Hyderabad,Mobile,3,47867,Feature Phone,143601
ORD2356,07-08-2023,CUST725,Male,56,Bengaluru,Camera,4,17618,DSLR,70472
ORD2357,17-06-2023,CUST889,Male,39,Pune,Camera,3,60312,DSLR,180936
ORD2358,08-04-2023,CUST513,Male,21,Hyderabad,Laptop,4,60384,Ultrabook,241536
ORD2359,25-09-2023,CUST824,Female,30,Kolkata,Accessories,3,66668,Cover,200004
ORD2360,25-08-2023,CUST271,Male,62,Bengaluru,Tablet,3,13780,Android Tablet,41340
ORD2361,05-11-2023,CUST387,Female,59,Mumbai,Accessories,3,15246,Cover,45738
ORD2362,22-06-2023,CUST534,Female,37,Delhi,Camera,2,53751,DSLR,107502
ORD2363,09-07-2023,CUST785,Female,30,Pune,Tablet,2,10707,iPad,21414
ORD2364,02-05-2023,CUST212,Female,34,Kolkata,Accessories,4,71627,Cover,286508
ORD2365,15-02-2023,CUST987,Female,53,Bengaluru,Mobile,2,28257,Feature Phone,56514
ORD2366,05-03-2023,CUST221,Male,50,Pune,Laptop,4,16726,Ultrabook,66904
ORD2367,10-05-2023,CUST643,Male,18,Chennai,Accessories,1,61907,Cover,61907
ORD2368,06-11-2023,CUST321,Female,32,Delhi,Accessories,1,27706,Headphones,27706
ORD2369,29-12-2023,CUST730,Female,30,Bengaluru,Mobile,2,20756,Feature Phone,41512
ORD2370,12-07-2023,CUST138,Female,34,Chennai,Camera,1,34322,Mirrorless,34322
ORD2371,03-11-2023,CUST596,Male,41,Hyderabad,Laptop,1,41840,Gaming Laptop,41840
ORD2372,30-06-2023,CUST879,Female,25,Mumbai,Accessories,3,52734,Headphones,158202
ORD2373,19-10-2023,CUST332,Male,44,Chennai,Tablet,3,43851,Android Tablet,131553
ORD2374,09-10-2023,CUST629,Female,62,Bengaluru,Accessories,4,49171,Charger,196684
ORD2375,29-01-2023,CUST248,Male,40,Ahmedabad,Laptop,1,75820,Ultrabook,75820
ORD2376,29-05-2023,CUST496,Female,63,Bengaluru,Accessories,4,35657,Cover,142628
ORD2377,24-09-2023,CUST760,Male,25,Ahmedabad,Mobile,4,20437,Smartphone,81748
ORD2378,23-10-2023,CUST737,Female,25,Hyderabad,Accessories,1,54790,Headphones,54790
ORD2379,11-01-2023,CUST401,Male,43,Mumbai,Accessories,2,47207,Charger,94414
ORD2380,13-06-2023,CUST459,Male,64,Ahmedabad,Tablet,1,11719,iPad,11719
ORD2381,23-04-2023,CUST337,Male,30,Ahmedabad,Mobile,3,9899,Smartphone,29697
ORD2382,06-07-2023,CUST746,Male,56,Chennai,Mobile,1,28157,Smartphone,28157
ORD2383,22-10-2023,CUST762,Male,54,Chennai,Accessories,2,20547,Charger,41094
ORD2384,20-08-2023,CUST335,Male,45,Mumbai,Tablet,4,76595,Android Tablet,306380
ORD2385,15-08-2023,CUST835,Male,42,Chennai,Accessories,4,72654,Headphones,290616
ORD2386,06-11-2023,CUST302,Female,33,Pune,Accessories,3,45391,Headphones,136173
ORD2387,08-04-2023,CUST355,Female,19,Mumbai,Laptop,3,7280,Ultrabook,21840
ORD2388,24-02-2023,CUST697,Female,35,Delhi,Laptop,3,27550,Gaming Laptop,82650
ORD2389,21-04-2023,CUST761,Female,34,Ahmedabad,Tablet,4,74051,iPad,296204
ORD2390,01-06-2023,CUST334,Female,47,Bengaluru,Camera,3,69166,Mirrorless,207498
ORD2391,03-09-2023,CUST444,Male,56,Delhi,Laptop,1,53510,Gaming Laptop,53510
ORD2392,10-03-2023,CUST633,Male,30,Ahmedabad,Camera,4,38665,DSLR,154660
ORD2393,08-11-2023,CUST959,Male,49,Pune,Mobile,2,12028,Feature Phone,24056
ORD2394,16-10-2023,CUST896,Male,46,Ahmedabad,Laptop,4,50108,Gaming Laptop,200432
ORD2395,07-09-2023,CUST880,Male,63,Ahmedabad,Laptop,1,6414,Ultrabook,6414
ORD2396,05-02-2023,CUST565,Female,47,Ahmedabad,Tablet,1,37636,Android Tablet,37636
ORD2397,27-08-2023,CUST869,Female,35,Hyderabad,Camera,3,11679,DSLR,35037
ORD2398,28-05-2023,CUST640,Female,30,Pune,Laptop,4,12576,Gaming Laptop,50304
ORD2399,15-08-2023,CUST312,Female,60,Kolkata,Laptop,4,25283,Gaming Laptop,101132
ORD2400,01-09-2023,CUST562,Male,38,Kolkata,Tablet,4,47216,iPad,188864
ORD2401,03-12-2023,CUST535,Male,47,Kolkata,Tablet,2,50798,iPad,101596
ORD2402,31-12-2023,CUST382,Male,38,Mumbai,Camera,3,54804,Mirrorless,164412
ORD2403,20-07-2023,CUST661,Female,34,Chennai,Mobile,1,79860,Smartphone,79860
ORD2404,03-06-2023,CUST706,Male,57,Pune,Mobile,1,70335,Feature Phone,70335
ORD2405,14-03-2023,CUST562,Female,36,Delhi,Accessories,3,8618,Cover,25854
ORD2406,20-07-2023,CUST506,Male,32,Hyderabad,Laptop,1,76792,Ultrabook,76792
ORD2407,23-10-2023,CUST187,Male,26,Delhi,Camera,1,57411,DSLR,57411
ORD2408,17-01-2023,CUST143,Female,27,Delhi,Laptop,3,73989,Gaming Laptop,221967
ORD2409,09-05-2023,CUST560,Male,61,Delhi,Camera,1,15685,Mirrorless,15685
ORD2410,05-08-2023,CUST377,Male,48,Hyderabad,Camera,4,42292,DSLR,169168
ORD2411,02-03-2023,CUST782,Female,40,Kolkata,Camera,2,51113,Mirrorless,102226
ORD2412,14-04-2023,CUST520,Male,47,Delhi,Laptop,3,34427,Ultrabook,103281
ORD2413,11-02-2023,CUST800,Female,50,Hyderabad,Tablet,2,886,iPad,1772
ORD2414,25-01-2023,CUST452,Male,26,Hyderabad,Laptop,1,73228,Ultrabook,73228
ORD2415,08-02-2023,CUST795,Male,64,Chennai,Camera,1,76781,Mirrorless,76781
ORD2416,18-10-2023,CUST614,Male,18,Hyderabad,Accessories,4,30520,Cover,122080
ORD2417,11-05-2023,CUST802,Male,61,Kolkata,Mobile,3,43178,Feature Phone,129534
ORD2418,17-08-2023,CUST729,Male,52,Delhi,Camera,1,61894,DSLR,61894
ORD2419,18-04-2023,CUST118,Male,28,Hyderabad,Accessories,3,69445,Charger,208335
ORD2420,21-06-2023,CUST122,Male,51,Mumbai,Tablet,3,56914,iPad,170742
ORD2421,12-04-2023,CUST512,Male,33,Hyderabad,Camera,3,55316,Mirrorless,165948
ORD2422,20-12-2023,CUST129,Female,26,Bengaluru,Accessories,3,56418,Cover,169254
ORD2423,12-01-2023,CUST906,Female,49,Bengaluru,Camera,3,63194,DSLR,189582
ORD2424,02-10-2023,CUST207,Male,32,Bengaluru,Laptop,2,29955,Gaming Laptop,59910
ORD2425,11-04-2023,CUST466,Male,29,Hyderabad,Accessories,4,39235,Headphones,156940
ORD2426,13-02-2023,CUST380,Female,50,Kolkata,Laptop,3,12609,Ultrabook,37827
ORD2427,01-11-2023,CUST227,Male,62,Delhi,Laptop,2,46302,Ultrabook,92604
ORD2428,17-01-2023,CUST328,Male,31,Pune,Accessories,1,68520,Headphones,68520
ORD2429,26-11-2023,CUST210,Female,25,Pune,Mobile,3,35122,Smartphone,105366
ORD2430,26-02-2023,CUST235,Male,25,Pune,Accessories,1,3097,Cover,3097
ORD2431,07-11-2023,CUST461,Male,44,Kolkata,Mobile,3,41097,Feature Phone,123291
ORD2432,30-10-2023,CUST285,Female,29,Chennai,Camera,2,41454,DSLR,82908
ORD2433,12-01-2023,CUST755,Male,18,Ahmedabad,Camera,2,70019,DSLR,140038
ORD2434,14-11-2023,CUST683,Male,60,Mumbai,Accessories,2,56615,Headphones,113230
ORD2435,21-03-2023,CUST228,Female,57,Mumbai,Camera,4,43651,Mirrorless,174604
ORD2436,04-08-2023,CUST975,Male,59,Bengaluru,Tablet,1,17540,iPad,17540
ORD2437,05-12-2023,CUST360,Female,28,Bengaluru,Laptop,4,45272,Ultrabook,181088
ORD2438,21-09-2023,CUST614,Male,56,Hyderabad,Laptop,3,64332,Ultrabook,192996
ORD2439,29-05-2023,CUST548,Male,60,Pune,Mobile,1,28416,Feature Phone,28416
ORD2440,22-03-2023,CUST203,Female,48,Hyderabad,Camera,2,45371,DSLR,90742
ORD2441,03-08-2023,CUST582,Female,34,Ahmedabad,Mobile,1,26872,Smartphone,26872
ORD2442,17-07-2023,CUST323,Male,50,Pune,Laptop,2,62207,Ultrabook,124414
ORD2443,19-07-2023,CUST931,Female,49,Bengaluru,Laptop,4,39580,Ultrabook,158320
ORD2444,25-01-2023,CUST973,Female,46,Delhi,Camera,4,43222,DSLR,172888
ORD2445,30-03-2023,CUST965,Male,38,Chennai,Tablet,2,29548,Android Tablet,59096
ORD2446,25-09-2023,CUST590,Male,38,Hyderabad,Tablet,2,10277,iPad,20554
ORD2447,23-05-2023,CUST572,Male,57,Chennai,Camera,3,55211,DSLR,165633
ORD2448,28-02-2023,CUST109,Female,40,Chennai,Camera,4,36831,DSLR,147324
ORD2449,31-12-2023,CUST504,Female,23,Chennai,Mobile,4,21468,Feature Phone,85872
ORD2450,26-01-2023,CUST995,Female,39,Bengaluru,Camera,3,54469,DSLR,163407
